Pseudoalteromonas phenolica O-BC30,Other,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/925/335/GCF_014925335.1_ASM1492533v1/GCF_014925335.1_ASM1492533v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces venezuelae ATCC 10712,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/639/165/GCF_008639165.1_ASM863916v1/GCF_008639165.1_ASM863916v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces lavendulae subsp. lavendulae,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/845/GCF_002803845.1_ASM280384v1/GCF_002803845.1_ASM280384v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces venezuelae,Saccharide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/886/595/GCF_001886595.1_ASM188659v1/GCF_001886595.1_ASM188659v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/639/165/GCF_008639165.1_ASM863916v1/GCF_008639165.1_ASM863916v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces narbonensis,Other,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/649/015/GCF_014649015.1_ASM1464901v1/GCF_014649015.1_ASM1464901v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aspergillus niger,Other,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/184/595/GCF_003184595.1_Asplac1/GCF_003184595.1_Asplac1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saccharopolyspora erythraea NRRL 2338,Other,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/171/635/GCF_000171635.1_ASM17163v1/GCF_000171635.1_ASM17163v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces rubellomurinus,Other,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/961/885/GCF_000961885.1_ASM96188v1/GCF_000961885.1_ASM96188v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Heliophilum fasciatum,Other,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/341/395/GCF_004341395.1_ASM434139v1/GCF_004341395.1_ASM434139v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces lincolnensis,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/685/355/GCF_001685355.1_ASM168535v1/GCF_001685355.1_ASM168535v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces avermitilis,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/765/GCF_000009765.2_ASM976v2/GCF_000009765.2_ASM976v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enterobacter cloacae,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/235/765/GCF_000235765.1_ASM23576v3/GCF_000235765.1_ASM23576v3_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces lavendulae,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/845/GCF_002803845.1_ASM280384v1/GCF_002803845.1_ASM280384v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus carnosus,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/405/GCF_000009405.1_ASM940v1/GCF_000009405.1_ASM940v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rhodobacter capsulatus,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/865/GCF_000021865.1_ASM2186v1/GCF_000021865.1_ASM2186v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus cereus,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/825/GCF_000007825.1_ASM782v1/GCF_000007825.1_ASM782v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/399/265/GCF_000399265.1_Baci_cere_BAG2O-1_G13184_V1/GCF_000399265.1_Baci_cere_BAG2O-1_G13184_V1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas putida,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/565/GCF_000007565.2_ASM756v2/GCF_000007565.2_ASM756v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas aeruginosa PAO1,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/765/GCF_000006765.1_ASM676v1/GCF_000006765.1_ASM676v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas chlororaphis,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/761/195/GCF_000761195.1_ASM76119v1/GCF_000761195.1_ASM76119v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pseudomonas fluorescens,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/225/GCF_000009225.2_ASM922v1/GCF_000009225.2_ASM922v1_genomic.fna.gz,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/166/515/GCF_000166515.1_WH6_v1/GCF_000166515.1_WH6_v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/445/GCF_000012445.1_ASM1244v1/GCF_000012445.1_ASM1244v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus subtilis subsp. spizizenii ATCC 6633,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/094/475/GCF_006094475.1_ASM609447v1/GCF_006094475.1_ASM609447v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Burkholderia glumae,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/645/GCF_000022645.2_ASM2264v1/GCF_000022645.2_ASM2264v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fusarium graminearum,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/857/105/GCF_000857105.1_ViralProj15154/GCF_000857105.1_ViralProj15154_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phaeobacter inhibens DSM 17395,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/154/765/GCF_000154765.2_ASM15476v2/GCF_000154765.2_ASM15476v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces xiamenensis,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/993/785/GCF_000993785.3_ASM99378v3/GCF_000993785.3_ASM99378v3_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces antibioticus,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/044/595/GCF_012044595.1_ASM1204459v1/GCF_012044595.1_ASM1204459v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp. WM6372,Other,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/279/655/GCF_001279655.1_ASM127965v1/GCF_001279655.1_ASM127965v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces fradiae,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/704/425/GCF_008704425.1_ASM870442v1/GCF_008704425.1_ASM870442v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grimontia hollisae,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/558/255/GCF_001558255.2_ASM155825v2/GCF_001558255.2_ASM155825v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus anthracis str. Ames,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/845/GCF_000007845.1_ASM784v1/GCF_000007845.1_ASM784v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staphylococcus aureus subsp. aureus NCTC 8325,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/425/GCF_000013425.1_ASM1342v1/GCF_000013425.1_ASM1342v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio parahaemolyticus,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/196/095/GCF_000196095.1_ASM19609v1/GCF_000196095.1_ASM19609v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vibrio alginolyticus,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/354/175/GCF_000354175.2_ASM35417v2/GCF_000354175.2_ASM35417v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacteroides fragilis NCTC 9343,Other,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/025/985/GCF_000025985.1_ASM2598v1/GCF_000025985.1_ASM2598v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces griseus,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/010/605/GCF_000010605.1_ASM1060v1/GCF_000010605.1_ASM1060v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces coeruleorubidus,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/705/135/GCF_008705135.1_ASM870513v1/GCF_008705135.1_ASM870513v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces vinaceusdrappus,Saccharide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/650/215/GCF_014650215.1_ASM1465021v1/GCF_014650215.1_ASM1465021v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chondromyces crocatus,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/189/295/GCF_001189295.1_ASM118929v1/GCF_001189295.1_ASM118929v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Myxococcus xanthus,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/685/GCF_000012685.1_ASM1268v1/GCF_000012685.1_ASM1268v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pantoea agglomerans,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/709/315/GCF_001709315.1_ASM170931v1/GCF_001709315.1_ASM170931v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp. S4,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/384/365/GCF_010384365.1_ASM1038436v1/GCF_010384365.1_ASM1038436v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces globisporus,Polyketide,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/147/545/GCF_003147545.1_ASM314754v1/GCF_003147545.1_ASM314754v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Penicillium expansum,NRP,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/769/745/GCF_000769745.1_ASM76974v1/GCF_000769745.1_ASM76974v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Escherichia coli,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/005/845/GCF_000005845.2_ASM584v2/GCF_000005845.2_ASM584v2_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/546/975/GCF_003546975.1_ASM354697v1/GCF_003546975.1_ASM354697v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/445/GCF_000007445.1_ASM744v1/GCF_000007445.1_ASM744v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/205/GCF_000307205.1_ASM30720v1/GCF_000307205.1_ASM30720v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moorea producens 3L,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/942/475/GCF_001942475.1_ASM194247v1/GCF_001942475.1_ASM194247v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aspergillus clavatus NRRL 1,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/002/715/GCF_000002715.2_ASM271v1/GCF_000002715.2_ASM271v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Delftia acidovorans SPH-1,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/665/GCF_000018665.1_ASM1866v1/GCF_000018665.1_ASM1866v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tistrella mobilis KA081020-065,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/264/455/GCF_000264455.2_ASM26445v2/GCF_000264455.2_ASM26445v2_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stigmatella aurantiaca DW4/3-1,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/165/485/GCF_000165485.1_ASM16548v1/GCF_000165485.1_ASM16548v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sorangium cellulosum So0157-2,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/418/325/GCF_000418325.1_ASM41832v1/GCF_000418325.1_ASM41832v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chromobacterium violaceum,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/735/945/GCF_002735945.1_ASM273594v1/GCF_002735945.1_ASM273594v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp. SPB78,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/855/GCF_000158855.1_ASM15885v1/GCF_000158855.1_ASM15885v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kitasatospora aureofaciens,NRP,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/978/515/GCF_000978515.1_ASM97851v1/GCF_000978515.1_ASM97851v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bacillus subtilis,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/045/GCF_000009045.1_ASM904v1/GCF_000009045.1_ASM904v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/146/565/GCF_000146565.1_ASM14656v1/GCF_000146565.1_ASM14656v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/094/475/GCF_006094475.1_ASM609447v1/GCF_006094475.1_ASM609447v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Actinomadura madurae,Polyketide,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/115/095/GCF_900115095.1_IMG-taxon_2634166331_annotated_assembly/GCF_900115095.1_IMG-taxon_2634166331_annotated_assembly_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces violaceusniger,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/147/815/GCF_000147815.2_ASM14781v3/GCF_000147815.2_ASM14781v3_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Streptomyces sp.,NRP,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/846/825/GCF_009846825.1_ASM984682v1/GCF_009846825.1_ASM984682v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/188/335/GCF_002188335.1_ASM218833v1/GCF_002188335.1_ASM218833v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/756/395/GCF_016756395.1_ASM1675639v1/GCF_016756395.1_ASM1675639v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/154/905/GCF_000154905.1_ASM15490v1/GCF_000154905.1_ASM15490v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/177/195/GCF_000177195.2_ASM17719v2/GCF_000177195.2_ASM17719v2_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/162/775/GCF_000162775.1_ASM16277v1/GCF_000162775.1_ASM16277v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/363/395/GCF_007363395.1_ASM736339v1/GCF_007363395.1_ASM736339v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/279/655/GCF_001279655.1_ASM127965v1/GCF_001279655.1_ASM127965v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/384/365/GCF_010384365.1_ASM1038436v1/GCF_010384365.1_ASM1038436v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/158/855/GCF_000158855.1_ASM15885v1/GCF_000158855.1_ASM15885v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/805/335/GCF_000805335.1_ASM80533v1/GCF_000805335.1_ASM80533v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/974/485/GCF_000974485.1_ASM97448v1/GCF_000974485.1_ASM97448v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/797/385/GCF_000797385.1_ASM79738v1/GCF_000797385.1_ASM79738v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/011/035/GCF_001011035.1_ASM101103v1/GCF_001011035.1_ASM101103v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/972/435/GCF_000972435.1_StrepMBT28_1.0/GCF_000972435.1_StrepMBT28_1.0_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/373/585/GCF_000373585.1_ASM37358v1/GCF_000373585.1_ASM37358v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/905/885/GCF_001905885.1_ASM190588v1/GCF_001905885.1_ASM190588v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/188/345/GCF_002188345.1_ASM218834v1/GCF_002188345.1_ASM218834v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/188/365/GCF_002188365.1_ASM218836v1/GCF_002188365.1_ASM218836v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/024/215/GCF_003024215.1_ASM302421v1/GCF_003024215.1_ASM302421v1_genomic.fna.gz,Chromosome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/290/345/GCF_011290345.1_ASM1129034v1/GCF_011290345.1_ASM1129034v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/417/675/GCF_001417675.1_ASM141767v1/GCF_001417675.1_ASM141767v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/761/895/GCF_002761895.1_ASM276189v1/GCF_002761895.1_ASM276189v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/905/905/GCF_001905905.1_ASM190590v1/GCF_001905905.1_ASM190590v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/905/855/GCF_001905855.1_ASM190585v1/GCF_001905855.1_ASM190585v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/984/575/GCF_001984575.1_ASM198457v1/GCF_001984575.1_ASM198457v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/095/GCF_003144095.1_ASM314409v1/GCF_003144095.1_ASM314409v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/803/195/GCF_002803195.1_ASM280319v1/GCF_002803195.1_ASM280319v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/187/715/GCF_004187715.1_ASM418771v1/GCF_004187715.1_ASM418771v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/994/955/GCF_007994955.1_ASM799495v1/GCF_007994955.1_ASM799495v1_genomic.fna.gz,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/795/GCF_003369795.1_ASM336979v1/GCF_003369795.1_ASM336979v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/698/085/GCF_003698085.1_ASM369808v1/GCF_003698085.1_ASM369808v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/941/025/GCF_002941025.1_ASM294102v1/GCF_002941025.1_ASM294102v1_genomic.fna.gz,Scaffold,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/794/665/GCF_004794665.1_ASM479466v1/GCF_004794665.1_ASM479466v1_genomic.fna.gz,Contig,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/039/505/GCF_008039505.1_ASM803950v1/GCF_008039505.1_ASM803950v1_genomic.fna.gz
Ralstonia solanacearum GMI1000,NRP,Complete Genome,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/125/GCF_000009125.1_ASM912v1/GCF_000009125.1_ASM912v1_genomic.fna.gz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
